did,beta_merit,n_posts_analyzed
did:plc:24wahbldlr5nvspf6n5itbj7,799.3123509637295,50
did:plc:24wcocmarbol5437mpllq3uu,4.487000494819673,1
did:plc:24wgexn3vuuujgalhpi53fic,2.0292107632506493,549
did:plc:24wgvkvprdulofxmwg3wlmax,18.407499347238687,13
did:plc:24wsvhdq3u2fosepnindv627,0.5936581420287605,231
did:plc:24wwubivjggby6unrvavcrcl,274.2529969698224,9
did:plc:24xek7sdkcocii56mifqv35d,18.811826231815076,1
did:plc:24xfhmzdyv6fmkv6qyfbh5z2,19.76098909492459,81
did:plc:24xmtazrkaxh7kwx2ehginec,8.804629190646704,665
did:plc:24xxh5y6pxtdxhvotbpiefc3,0.8150015952342345,166
did:plc:24y2dt66bs3nvgzy6gvr7j3w,840.0472225500138,7
did:plc:24y42qjfsont75jgie4ca2rw,25.766112766715054,72
did:plc:24yetbxfo752lvrngazjxrpo,0.5603312131697935,482
did:plc:24yftjcxvybcxxwpxyoi5laq,17.98005322265445,1
did:plc:24ygqran7fivx4re5kn7tr6w,13.50449637026325,89
did:plc:24ynmvyycknyds6wjxogx4ih,41.39859271775236,36
did:plc:24yx3rpy6745zxpcgrq5iir2,1.8948425712626285,20
did:plc:24yyin4u4o5nm5jdwgxlh52u,9.926076183984389,37
did:plc:24zahcysh7aojwmygyawo7mb,5.756837178289801,1
did:plc:24zp5eqwhezmdo4epm4ygjzs,674.9227093221582,1
did:plc:24ztdz2cpbdmusoqit5hqhcu,66.23866570844496,12
did:plc:24zutpw5ogezxsaabvqkmuqh,10.253254516575582,242
did:plc:252ggs77w2rpfh7hpod43pyy,10.31774658589598,130
did:plc:252n5cfhxlwdzzeixqw7tbem,30.973509181937853,39
did:plc:252qqy6aa4tritjgi257fpn2,25.246678443538375,7
did:plc:253cgjz2lkve7bftyu25xz5z,26.804029229273905,1
did:plc:253hgj6s7qlzgxfty2qmd22s,16.005263720412884,116
did:plc:254gyvm55l66zfy6buxpbg3d,3.411257182649333,765
did:plc:254iojqqy66na4q4nhxeq4ei,22.7650531599278,89
did:plc:2553jmc5jekwf7hffeifp7xe,48.785963579162264,58
did:plc:25566is56usyavjytzu2slu5,3.257723644213211,490
did:plc:255gq7wqe3rduds6sr2uxfkr,22.215376268758163,5
did:plc:255kgrlkcm4g4ukryd2lbxfe,20.788436922426822,1
did:plc:255mnfwdshslqtawmd6msqwb,0.0784769047199983,2475
did:plc:255ynttxvz6cyryrxdbb45ud,22.654552600307138,1
did:plc:2564g7wkr5ocquo5s4vzgnl6,7.783530424722885,1
did:plc:256jwxigs75qponei2e3txc3,3.01419336857896,431
did:plc:256l2xxvw5djc2x5icb7ldgp,29.765491013169235,127
did:plc:256qm23hkw774xk3mzkg4zhy,217.0747076312767,4
did:plc:256yhbn7xdhhyykkgcdjzwr3,16.001083265194843,56
did:plc:256zi264dxzz6nvofbvwlqku,29.450049508953466,81
did:plc:2574yh4ap7umradtrbj67myd,12.73034981466729,74
did:plc:2576uknww7qjhntzdsvyhbbp,7.582310746669331,9
did:plc:257mlmai5nguufse56vjeqmr,115.76269078740275,25
did:plc:257r6amfmv3bq3vjoaufwjto,17.56240754979135,116
did:plc:257wnu5xauic4ia4mlt52tyi,111.65944042671359,15
did:plc:25a4w47mlwtx3vexjg2khyym,1004.5583223652404,16
did:plc:25alqpi6ra2svoyghojxyuir,3.1414155297532327,4268
did:plc:25bpqfxykl3zlr2nbowb22ow,6.5263083514920215,2
did:plc:25c376i6k5moeatic3qimzbr,1.224110347758617,11
did:plc:25c4gixgqtpain7xxc5x6e2h,65.35854548703001,3
did:plc:25c5e3zwrqnshjmxhjljiddr,8.463714296474114,10
did:plc:25cya7xzb5qfrpspvpszf74d,88.01069783044431,64
did:plc:25cztqjrqfedqg22bpoqjljr,80.68843128335303,416
did:plc:25dgrhms6u7ilf5ppxqrtgls,2.8462030775852,1
did:plc:25djycwtjyjocat746ytjvmf,25.21922917683703,116
did:plc:25efpgwz6wy7s56cs23sammh,13.306136626099589,13
did:plc:25ek4wimvcmloth5jewgskis,2.5052000414534334,6
did:plc:25frduboyxsmstegxjuw3gmg,1.2374476011473097,215
did:plc:25ftfiiwwkcc4s4geuui45af,27.314455522370796,65
did:plc:25fvd5yknfi6unqfgttsv3zh,0.3138174871291063,1874
did:plc:25g6qtevpukendngb7nyqeqi,6.241029925057747,10
did:plc:25gtzy2ifbbgnr5knxjq7oi6,3.5527654748790534,7
did:plc:25guv2ijcbuj255upjppa2it,9.324911180235416,10
did:plc:25hdj3n6i6hnblziwrejrljs,254.60688844698936,21
did:plc:25hz4nj3cvlwmb7wpdfkj337,295.5053762266925,1
did:plc:25i6cpod7srfq65ve4avgyzk,13.53290327432042,21
did:plc:25icfjtgs2suo2mjr7tfusqu,13.769986755153383,2
did:plc:25j5r47em2gmbiypflegz6bk,125.88178177231515,291
did:plc:25j63wu3oixknrbo7osrdzud,22.144109129133135,1
did:plc:25jiwzm7tyxhrdmd4mqz3oqn,23.3952541282746,301
did:plc:25jq3k2uxam6ultoicdk7y7c,2.2128230114017082,33
did:plc:25jvzikz3wi4qecyi7oivy3h,73.88266370334144,14
did:plc:25lj5ow2ru2hb4pbiammd6up,304.2478308205255,41
did:plc:25lqgnfef4pbzu275my53tcv,0.4698301811964033,1341
did:plc:25m4nldyaaptswirjxzwmw32,534.0455166362315,34
did:plc:25mmtg5qrxvlsfnyuznhkzkc,16.136331604655755,1
did:plc:25mn2n4xn6gewtn5ujnvtamo,9.907666284877163,109
did:plc:25mt2mdfzeabxljcq32hns5t,172.76087095616384,4
did:plc:25nbnl7abjfwiygniuxa7r7v,77.87868049377623,250
did:plc:25nmiyt5fomdcql3thzuqyp7,15.488500157377102,6
did:plc:25npfbvwi3ane36nbp5ozajn,107.2420043745456,21
did:plc:25ofi7urzd5uhgzdbq4gqybn,741.6798374373918,7
did:plc:25oqkhlxaxiuglwv35b37l5d,438.54187425891627,16
did:plc:25oqmctfltxavnu3ft5qzrfp,0.9181205297873699,197
did:plc:25pjv3klpvtyfupgodearyop,152.01529150659687,22
did:plc:25pkai5g4ew6go5ydlreotta,17.119438088003854,7
did:plc:25ptot5qmhrcv2x6mdypwnzd,18.245863898698538,229
did:plc:25q2lbgkq2nupmel46rl6jkj,14.973762314089132,362
did:plc:25q2omojyginwvyxkwfabqff,466.2050260311421,38
did:plc:25qj7pmzvxmfia26zlavwgfe,50.35109964644829,845
did:plc:25qqquy3xbzrrco6zbpjizqf,3858.983193875747,6
did:plc:25r5lorxwxhqps7lcjfsx4ej,61.60718618502756,1
did:plc:25r6efzs3gj7m4niiocafbzl,3.3350169333463757,1
did:plc:25rav6l2vxdwwf5l733ukm4q,11.795768733998965,674
did:plc:25rjauej7zdprulqtlcr7zsy,11.184251064132445,2
did:plc:25rk365xdnwnrcqbqptl336p,71.1759185915433,139
did:plc:25rnz6j35jsfsz6xqmjjavwi,84.8436659390786,7
did:plc:25rpmtjpnmohrh63sdkzqjy3,265.6218129013861,8
did:plc:25s7ma6ash5wvcqhsuw6hi2e,34.474975266618635,33
did:plc:25shgfpev7lvcyxcfrhqlb5p,27.88706690344554,188
did:plc:25shwaacuhrvqisizybvpbd7,28.23214724573425,1
did:plc:25so26gxh44tzb3re4nujljd,7.075510218749178,132
did:plc:25t25ovxd327ltbd4e4gactx,19.272569380849873,107
did:plc:25t3mhejfikggwsuunq6exzf,11.295345520188466,1
did:plc:25tkmumlmsvq4letwjv4udtm,1.8942446090066636,87
did:plc:25tluco43nacuajyg3lwju4d,34.63822026272031,1
did:plc:25tok3ygftyvlafb26dwq7ud,0.8648585762906129,491
did:plc:25towud5ixs5i6x6rnn7qmw3,6.9068905584979445,1121
did:plc:25tszjslbura32jerils74qa,15.975991457842811,7
did:plc:25ttop2hwc6pkxjhccxx4tdp,74.12051985515926,286
did:plc:25u2ubgya3xjo6br4so3zb47,31.56209850538568,76
did:plc:25uqzv5awgaarsf7jexe473c,1.6032099386929775,132
did:plc:25uyut4jsilrup2fvdaa4d5l,0.4985527274126806,800
did:plc:25v3ayrv5lpqnnwiswbwoo3w,25.89601589189776,85
did:plc:25v4xkavm2l6ywhrhvxd5ulh,249.03641374835044,52
did:plc:25vahvfq4fk5y4f6b7nf6ruv,18.40525974633514,1
did:plc:25vgl6xqdi6lspcjkm4tir6n,346.3976329102829,3
did:plc:25vxpgejkhzvh34vzaa7lptu,7.14600464408766,18
did:plc:25weho7vcvfyk3d2csxidx72,5.731451551233984,11
did:plc:25wek72o2vmmzo4vr7baey4w,0.15718132442288257,3107
did:plc:25wiftw6krmzj3xshwvi63mq,816.3087514633132,4
did:plc:25wpuii4cbys32bgcxbbypbh,18.742188657074333,4
did:plc:25wwqjhpzczxgnc4yl3a67px,54.436837851714714,4
did:plc:25wz3dctxx63zhs67unmtj6u,1.0798762295240578,183
did:plc:25x2yfanv77pqi6d5rzjli4u,3.1347436124601398,15
did:plc:25xawumvjmehxwq65liffsp7,150.55810583623403,11
did:plc:25xpruswbg24zjiqf6abf37m,1.243377509114004,2
did:plc:25xxl3wplmdilix7dhq7thme,14.093627747682005,321
did:plc:25y7j4dxsfm65ikah2f36gyw,3.309345090242597,13
did:plc:25z6bn2dqz7k3vw2sjgvdxlf,29.432673344054177,39
did:plc:25zamgjml7il3lkcsm67fqcu,18.701232286919645,14
did:plc:25zgnsy7dl46d2d34wb5cony,56.99670553147666,213
did:plc:25zpv4rxswdcriixoxsuquzs,27.515852124175694,7
did:plc:25zrllablzxyz73u5xcgdqb6,41.06864274698227,107
did:plc:2623afq2vkkd6zk6xeyfozja,971.3772990469287,3
did:plc:2626ber2lqggicant3larusc,1.801135704302931,2
did:plc:262o4pwis7hwa3b36wg6nby2,5.327147939733679,376
did:plc:26375peygwnrijoepmy2fdcs,19.328159060670444,295
did:plc:263ixbri4holavs2wnyjfngc,15.327835069614796,216
did:plc:263v334x6j4o7s6ubcs64nvw,26.636595805804507,199
did:plc:263vqwolygzhbgybegrjiabt,68.98767592819449,16
did:plc:263xadtljqx6rtv2xgivjb3t,25.04163930757262,57
did:plc:2643dxmntdzneoumulbokc3c,8.25626385846964,102
did:plc:264gsy3j4yixnyrxslp5hx7f,0.45068338018566134,540
did:plc:264iwrv3vxfyuua4igjrcp5n,1.711518129942397,31
did:plc:264lw4vlrpgc6fyvtfn4yin4,19.82492266098084,2
did:plc:264oyvyqzmzk2syvn5yulmdx,11.527270298441659,502
did:plc:265ct6rdqof2qk75oh5bibqz,4088.9821111110186,1
did:plc:265db7sm562y3622h3t62koz,22.446043405508053,12
did:plc:265dpfpmsz4hw6eiygf55zvu,113.26114254219914,50
did:plc:265fq2djza43sogxixiqdmwt,27.550326152078878,9
did:plc:2665pmbcfpf3rebfxwhroxc7,213.82464028894103,9
did:plc:266fjtcmwynplovmtjhgbdfv,129.30813043947964,3
did:plc:266oaas3toce75zomeoyjqdd,1.086799339295329,227
did:plc:266u4klp2t6yuhjqeh5dluda,18.26878743997848,5
did:plc:266wdixz2ilam4nkwvb7en3u,36.92088990574878,37
did:plc:2677ym67pkq3paienjinz62q,9.54413317689587,78
did:plc:267fqz3ia6xxarmtcdidqlvk,8.29945121689753,59
did:plc:267xe5umgixvnffprzomfan3,19.483162824033784,2
did:plc:267xk5nacakokgovxfloxbec,49.13909779193028,31
did:plc:267xt7fqln7fpzwpjrujlh2t,9.271892909338638,89
did:plc:26aa67pmvfyvi2ovafosfl6g,10.082703211103642,231
did:plc:26ah4gdh7exq73vcjth6ecfn,17.959911421160783,1
did:plc:26b2hutoxkosr7hhgb7qorek,8.552473186159641,52
did:plc:26bclrrpe2dsfot6h6ysz4t7,12.433613536795017,251
did:plc:26bfdzrkp3zitaozhr6gnkcj,25.131897288076654,32
did:plc:26bfh2ftl2dhg6kfgzav7cy3,112.52931276936842,15
did:plc:26bfu73b4syua6xe3syxh7xy,50.633832587208246,16
did:plc:26cjznlx2osyiwkq6yh7qj77,22.65991980978523,284
did:plc:26clthbgnvdgzajuhrbzerrh,39.404045008031304,5
did:plc:26cx7tkxm662igqmr7dpxyem,2.8408311303551605,255
did:plc:26d5atq6hnmdmwb736wimdfg,2.4263987722676004,242
did:plc:26d7e3ln36o3ztrxghriiam2,3.8584835288528594,4
did:plc:26dafxmkyi6qfklfmbdyo7ts,55.645911243534805,10
did:plc:26dbhpkkjxyaeavaijm4tron,110.3364829396593,23
did:plc:26dnzli3h6avs7qj3swmco75,9.023579836446658,812
did:plc:26e3nkvve3azmjrbqf73524m,86.50870932598671,135
did:plc:26egrz3yparsu2k3s4xppzqk,52.31699190180445,278
did:plc:26eh43vahdhmtm27gguugycw,64.36793967181865,62
did:plc:26fchwazt6kbkk3id57f7acw,2.562886188301172,23
did:plc:26fposidaudkjvkbxjiahlwe,51.74153086241705,45
did:plc:26fqfgmskf4zywnlnfkv5b4p,36.00189325339609,12
did:plc:26fs25j5vo3zb6uqy6nm5ooz,321.4356261405817,25
did:plc:26g375fdbguh4wjxsngjvykr,0.6098932739258096,314
did:plc:26g7ewfb66ezhucrvxgnnt7n,32.7926233834383,102
did:plc:26gfiesadzjgf44w2dv5yeo7,11.719189182780646,6
did:plc:26gxbej67r66br4mejj4pshe,56.392014555930736,19
did:plc:26gyq2ufcswggf5yb5ol5r33,148.5813640749798,34
did:plc:26hkfmtr7jrchexamh7hk6rz,43.67715854291268,183
did:plc:26ijm6ivulzflz2vywzbhitu,12.696297840758946,29
did:plc:26is6yz5rtca2zzldsagdk7h,160.5234041902065,6
did:plc:26ixujrmt4edf4huf5ith2ms,128.28913820794926,4
did:plc:26jcso7vajz6kexsrm32dpj6,549.3519109021005,12
did:plc:26jdlq5okq7lw73e6bx2mx6y,154.59050171931017,19
did:plc:26jh6rrhcz665eperliwo7di,281.61857639234256,27
did:plc:26kdqoapeymhdveo5mxfhyfi,2.6452774664602523,87
did:plc:26knxku5lgt6gkclyyrlevgz,0.3699718231156219,66
did:plc:26kvs46y6ss5r2wf7cv4mgzu,16.848783176552285,185
did:plc:26lnbcsp43rdz5dkqcqxqeze,304.7550043120945,8
did:plc:26lne5o7mciwmf45tvhg7pcn,128.75721549996874,38
did:plc:26ltgss66l3rsgquiez52547,37.800393700617086,1
did:plc:26mvqmmodxg37uxp7uhpbn5m,0.2750757525202174,3270
did:plc:26nqpx2ko5kdzg5gfmrmk3r5,8.543438400001987,7
did:plc:26op7qpcxcdgrj6kfc6yki4b,30.157496426659897,2
did:plc:26osagxzuwtqx47a3it5tncs,50.33007091434812,17
did:plc:26pbwiwzmfvujeo6usgaweas,8.19368943940117,8
did:plc:26pjh4jdgp55nhybdhujh5xb,20.48326091754857,3
did:plc:26pzwwqvqq5ew7llscug4zir,0.8251631814562954,208
did:plc:26q3vchq2krlksrz6stnxhht,10.809845435475866,105
did:plc:26qjiwj54xn6v6klsnopgysd,14.648179325199722,61
did:plc:26r5xzlkzhfujluy7rtqbljb,10.03447465845132,16
did:plc:26s2j4nsw7r5r6fnvphrcbrh,0.4904447462014565,876
did:plc:26shdcdg7cil5vbxle57sm2r,5.323656141862527,3
did:plc:26szsl4s2ltrijm67jxp65pl,35.828407015891365,6
did:plc:26t7rx2xms2uanc7q2usncb4,10.453176377097531,1
did:plc:26tmovi26tyclk5pxlpzlcto,33.84403722881619,39
did:plc:26tsf647wqnoo7umh4ywwz7a,5.205653657483277,3912
did:plc:26tu5yhkf5lvqb2rjifzpwna,81.38672375819921,56
did:plc:26tydp3klwvmt4cszgtm66ib,1.4092644984622622,69
did:plc:26u35zm44odr4qrklnrnjji3,847.2363404385358,5
did:plc:26ugyt2tbnlrvpb3br4utub7,1.5970682509046197,10
did:plc:26uqkidhfx55bioqpvkkcj3t,3.4157395756701603,1
did:plc:26uspwsolt7rbz7evygucy73,3.2909301192073066,6
did:plc:26uushhop2lkus5kytyotrnh,74.22855900225485,1
did:plc:26var3ztxc2rx2k4jhbbfn6v,10.219359137232239,1
did:plc:26vb7ri4l4qdzgtykwliy4xu,44.75650835257322,38
did:plc:26vbmavisqbtv7qtxjjhlbnf,14.940289952530424,149
did:plc:26vr2umerwllq4usgcp6yaxo,40.35203658520218,38
did:plc:26vwnzjpjbbcjydnm2slt3r6,49.11486048491537,5
did:plc:26wgz535b5amb6omncpzgr7j,101.5328762390732,36
did:plc:26wns3ozvavf7wk2mwwvdz2y,14.261198313581705,198
did:plc:26xb4fbakfwfehxqsq2makpu,2.800601123669201,66
did:plc:26xbankcnl6dtsnjrvlo62ou,14.252976416175454,8
did:plc:26xdlesm7unx4ljiyg5mxdvd,2.1336722020499477,8
did:plc:26xwwf22fokztawg2ycu5oxk,75.38425696610508,1
did:plc:26y67nmo73lvuklgomnef7xn,184.07096913108765,34
did:plc:26y6atd3tws33cpgaxradalj,117.08520013540821,15
did:plc:26yrr5d5m4iflrmnmpmm2snk,10.028158556346668,199
did:plc:26yxv65y4w7vnxn4usgi57xa,1.1122431518934592,160
did:plc:26zdhrsdizxafvrkfhx2piyy,11.416270232199007,1138
did:plc:26zgtqgcyhxubthmvqwzwobh,11.713067592966233,1
did:plc:272qdtxnjqiybcnle6yubhe7,70.88835878708932,4
did:plc:272su4hzqwzmteakaqzol2wd,17.09755635439547,22
did:plc:273qek7n6alnjhvt2pke4noo,253.86742567239185,53
did:plc:273ri6bemptk6fajr2hxtcgl,13.960121078239112,2
did:plc:273x2a7scgtmsl5krolbhojr,19.160285921841616,1
did:plc:2743xz2rsuljdmqyqdzvojyx,0.7613045511975344,493
did:plc:2745n6ytq3cprryyrgul3kel,1.1071350098672215,977
did:plc:275godgjxdpqkpayduquj46l,16.034505539664494,6
did:plc:275i7nxnt3o6ydabivorfo75,15.635373055457979,113
did:plc:275x6nkg64itie5ovunybpsr,9.672745993128446,137
did:plc:276koi6ux5yprbx7vq6vmx3r,54.70777923999962,3
did:plc:276lpump272ytmigwgabb7zm,10.228311818365581,39
did:plc:276u2mgsxhozwou252ktdjdn,34.36470983495177,62
did:plc:27a7dqip743xpojfi5qzat4q,26.127136996965632,2
did:plc:27a7ks4xde3hl7nk4cbs54bx,0.6026214564082176,98
did:plc:27abn2csv5ysmmk37muny6pc,74.46608965339789,66
did:plc:27aiejrimrpgw5lzpn7ilngv,55.747927753640234,4
did:plc:27apsz4rwm4sq4ujpmbj2wsv,1.3296521549618523,109
did:plc:27ayaw2igvlqshe3fvc7kwhd,10.275418368850598,1216
did:plc:27b43xve3o4nktor3vaaps52,131.31595271002413,3
did:plc:27bcc2g6ehzqenjdg7zscof6,10.414257538510887,1
did:plc:27bqb2cv5cnadhr2cbh62n7b,0.612349707257205,198
did:plc:27bxjt56w3hc2thmw4i23w7m,0.4246627159293857,1283
did:plc:27chcfilk5li2bbtrl27bkuv,46.83464638452668,4
did:plc:27cyfde4eacczulju5wbl565,19.84238123695082,265
did:plc:27d2pulycebuvxaerx7ee4by,10.574271292913018,2
did:plc:27djlszfjuyd3ig4uptwmotd,3.5776394456290945,1
did:plc:27dsogvrmlhpbdrej3r434g3,26.976902517915935,3
did:plc:27dsrirhnki4n47ovr2k26sg,1.3669412624939667,1
did:plc:27e2zsplp6xb4f5rtljimfn4,0.24334257083456112,468
did:plc:27ectjekv6aamlpcgiboo7hc,410.7904045788758,10
did:plc:27eelluttr4wulpfvj4ajwl3,3.560483309586658,252
did:plc:27eihnclsnjw3h55w53g2ur2,64.83467465138337,85
did:plc:27eypdquotudqexmnl7e53s4,21.879671838570705,5
did:plc:27eyrcw6l54oovkennygj5rf,27.512132069900385,14
did:plc:27ezsyg2u3xkjlqeouvqh5lf,1.658854929994565,45
did:plc:27fhpaiehqecyrkoaulrlbag,10.546364164315982,540
did:plc:27flwwiat3uzumqhxonhceho,3.5912904613214836,174
did:plc:27gapkpxlfoiw6wopdqqxtvl,0.3495381440664136,457
did:plc:27gj3hft23slgbnkxtgru7kw,85.926933210904,6
did:plc:27gjzmtnjhbxs2norvrojqzj,29.161486428914554,27
did:plc:27gwm5ro5kgxtr2pg4taytzc,23.568216660721646,2
did:plc:27h7vortfftdfrq6p63btw5c,30.098385182910068,5
did:plc:27hculg6bmdbi47xcarxczbf,230.36965219585628,32
did:plc:27hcwnvllpz7yfcft3up4roc,0.3293907396768687,242
did:plc:27hfpwbqyz5psgjxp257i3sj,18.919972880828396,11
did:plc:27hlox66xkbbppuj7qzwv7we,199.81839665459623,10
did:plc:27htwjllux3ebzjtxujwbqnq,21.413462697680067,47
did:plc:27hvlpvud7mqgxq2cdqakcvr,0.9783616276772615,284
did:plc:27hxecj6nukkmoaftulspxga,46.24017242194959,403
did:plc:27i2en6q7hczlhoeacznwksk,6.121227974964189,3
did:plc:27ib524fjdl6ceswi2jfz3q7,19.52322259865519,1
did:plc:27idzjury3s2oy7mvduf4jkr,34.32669804792298,6
did:plc:27ihlsr2q7p34oxgi5qsh5xl,2.150185715282306,125
did:plc:27iukc64mmk2f6wcndkylt4e,10.290698371142787,53
did:plc:27j4zjs37wukv52o5sc2mhlv,15.813990336949573,6
did:plc:27jgcfwjung35tncou3ifymw,78.41930799071523,100
did:plc:27jm7luplhxggqvnz6bdyymx,270.15963663981785,1
did:plc:27jrcf2nmsofvwqcf6ztcnxy,7.054693939236542,407
did:plc:27jv5ofo3znumykhsdw4vl77,231.46429659687595,4
did:plc:27k2caoqrcpbmovrjryzxxb6,185.15025674408514,4
did:plc:27kc2fb254cqdqkrdq42tlzn,2.03295623485258,21
did:plc:27kgvebrpl2o7sv4thwfb5je,1585.3649711410424,1
did:plc:27kh4uj4frl53mwekthq4g6h,285.2961434475261,8
did:plc:27kiewdrngjayjebsduk64jr,2.456517575019905,14
did:plc:27kjornqlagngkf3ywkfcapn,59.508084385980176,41
did:plc:27kk5xuuivxov5q27tro5orz,6.178568231361798,2
did:plc:27kpf5wevfwcyiq2cjoeh5z6,47.49344338631524,2
did:plc:27kppsest7zdqk3goeqqewic,1.8980123649858311,170
did:plc:27kria67aj6pjssw7mz2t3ck,32.348180121647374,252
did:plc:27kud7tvqtew47qhjy7kzd72,0.05023649687939796,428
did:plc:27lanfwxwit4vicwi5gukxj5,2.7706831351655605,1
did:plc:27lfycwmfkn7u4o36unb6yiw,2.4784134282517933,15
did:plc:27liz4zrbm3ee7pdtjms6jhz,23.8220177533523,391
did:plc:27ljn2qrpycphuxx3h5c2u3t,45.951703450988134,6
did:plc:27lre4il5etax33ijkj3ynom,0.35434543039292554,179
did:plc:27m4cbqr7gxuwyuqnygdx4yk,10.899456228591621,5
did:plc:27mkqx3j5corv5jkpblzmj4r,0.6447049167433349,478
did:plc:27msmiau3jmktj5adbrkirnd,9.226383145109605,1
did:plc:27nbegkx33djapkf74jascov,31.82984497960943,19
did:plc:27nbtkqj4rwywbu2ucxhwv5l,4.471109843696495,4
did:plc:27ntg2msoevtoxl2mtxrfvuw,2.2235637052200166,22
did:plc:27o3q5ru5jvalc6ba2vfwodw,0.49252013087231356,717
did:plc:27olldhvyfoailptfagxwpuc,273.723764987437,5
did:plc:27ovyakfahyrvm247jsfdkon,18.826544531815493,98
did:plc:27oztulikqaiedjwyucpxtfp,11.80991610889956,460
did:plc:27p7r3ye23ycu4rwkmsgn4lc,24.59985545596692,3
did:plc:27pd4xj7i32r6nvxibd6hwbe,0.687360316565407,1160
did:plc:27ptd4tscnso57vzkd4v4dvd,26.77215254717796,29
did:plc:27pvjvax5oe6tgocdpnaobx5,75.50093389648663,42
did:plc:27qaqvqkyjntclmnyyf6piuv,4.458164361543447,3
did:plc:27qbl7s3jtqgbz6hsljp4kgy,5.052685219518231,2
did:plc:27qci634dautckbbyfxbx6h6,25.15933778396781,13
did:plc:27qp2jlveak6xnmc7cyglcfa,221.84496193071362,5
did:plc:27qqncsikslugmooz32oc7vv,1.0018014308365906,367
did:plc:27rmp7hfpwkhzay5sd2qxwbf,10.194794557233061,338
did:plc:27rryuhxdpburgguzucjwjtg,1.4789051347398172,186
did:plc:27rsyaswvs7r2nekja3wze5d,49.10929080080785,73
did:plc:27senfjiohceeg3zikkhvh32,13.463179809307114,4
did:plc:27sl34iynmhknd6n2wctbl3d,1.234283517250031,116
did:plc:27syjbgndob2ybtgnvdvofo7,0.6124848634704169,1
did:plc:27t3dpzpwhp7adw5du3ihsod,43.61187188916662,3
did:plc:27t4xnvfmaltsd2v4hufgg4d,3.409045950471651,41
did:plc:27t5dcg3nnv3dbraonf45woh,42.590726437686236,22
did:plc:27tar2nlnd647u6iv6lten2n,580.8961578367667,15
did:plc:27tjmbulqmfj4lxe7jhi3to4,48.82508555208192,7
did:plc:27tzszvb6fvtc6vinuemvl3x,0.22133916432756914,3464
did:plc:27u3zqsyhszo5n6gfgzrznte,21.332945525209183,148
did:plc:27ubj7hgl3uwm3fcaet6jg4c,5.3811234961818855,1
did:plc:27ubo6uk3tvwfzryd3x5emoh,40.82223405012009,126
did:plc:27uq3me5jod25ort3e3jvoos,15.570124189435457,10
did:plc:27uwzfwbkdxyfjrbq3hbq54u,0.20495551240337567,1658
did:plc:27vcqke6srqzmeyuiatvplgv,12.839107759498857,2
did:plc:27vfb3k7g7znqc575i4m5v2h,279.61294615967785,60
did:plc:27vtc7n7ejuzkn3xrxkl3x2x,87.6978788777309,7
did:plc:27vxde54kz3t5p7qes4b4346,510.7943538115065,7
did:plc:27w7ydu4wk5roxmhqhxw2zjh,10.9388990580107,955
did:plc:27wdndxpjo7luivtese2za4e,9.553139551862607,114
did:plc:27wgj6ilnl7sqwzgudpn22cw,6.583930994830444,2
did:plc:27wgl5vfgdu7afqye6waw364,196.9735658869787,4
did:plc:27wi7ozuuhh554fef72ndqza,2.8576625739068233,1031
did:plc:27xjxedobgjcpvktsas625u5,133.1705515507965,8
did:plc:27xn73b4paztyyts6daa27fb,572.4600957504513,1
did:plc:27xq4yrfexv4iikz4i7ad3od,3.3169666563902114,34
did:plc:27xv47pgxzvl7esuftwlelrz,13.458770613837755,29
did:plc:27y2nxrwkvmvaayex7tcpmbs,55.19825457067286,320
did:plc:27yp22rhk55qunt7xmrqx3mb,0.5811464843933145,223
did:plc:27yrsnidknucdj5vso2x553y,23.878019596132805,298
did:plc:27zfmiuxuivr4dl6ke4vi4vb,17.161872240300223,363
did:plc:27zt7cz7tmszptuusui3wvb5,2.8752708710844272,1
did:plc:27zwqdl7iwp55jdcopyjwgta,12.548087936075333,3
did:plc:2a24nxibbb4jzawcx37z42e5,367.7773092695827,38
did:plc:2a26gwhstfkzyhcxi5ixluu7,3.0590298971660124,1
did:plc:2a2ucpadl5c62xv3ln3wpevt,6.068370327612497,1
did:plc:2a3exticnnvpqlytz6xg5uzj,2.089894315871979,6
did:plc:2a3kgc4wyn3nk3cgrddctnk7,1.053585294118378,231
did:plc:2a3oeljvzf65xlxqn2i53ky5,0.5615648261774338,380
did:plc:2a3vpehb54m34agegrmaa7tw,3.3733072414335066,8
did:plc:2a42gsrvwkve4kftb5oicpbg,54.732515000200706,82
did:plc:2a44gqqxzlr5dsl4gleggazo,54.54543797674572,185
did:plc:2a4evxbvbvnc6vbhlyxornct,1.1838246351131891,444
did:plc:2a4ishdeosg5gbk2udu5i4gt,343.3591967208227,5
did:plc:2a4n7b4ztjetoymzu6qnxfm2,1.6100200042712758,336
did:plc:2a4pgquedrzuxdcyr55dstpm,97.03067929621177,8
did:plc:2a4yg57lszbhfypnwhixao5j,423.66312474180586,4
did:plc:2a56cl5shdzzexgpyyehe5ok,12.916679906371893,14
did:plc:2a5zfhq5zo3pgn4pz52rvit6,7.05064426868503,2
did:plc:2a6467lkgeow52scdgvrlhej,33.617984595772164,70
did:plc:2a66rtc4ptphwflab3aip7nf,62.84043227695349,12
did:plc:2a6fautlitwr4jgoje6yf76n,13.445577410542292,12
did:plc:2a6xpwgfnrl5xm6mpkxhey32,4.15599863512629,2
